Cliente,Fecha,Importe,Estado,Nombre,Sexo,Zona
9331,2020-01-31 00:03:00,77582,Completado,Pedro_83,M,Capital Federal
9331,2020-01-10 00:04:00,27045,Completado,Pedro_83,M,Capital Federal
9331,2020-01-26 00:04:00,10191,Completado,Pedro_83,M,Capital Federal
9331,2020-01-29 00:04:00,23166,Completado,Pedro_83,M,Capital Federal
9331,2020-01-06 00:05:00,8990,Completado,Pedro_83,M,Capital Federal
9331,2020-01-06 00:07:00,15702,Completado,Pedro_83,M,Capital Federal
9331,2020-01-12 00:10:00,93678,Completado,Pedro_83,M,Capital Federal
9331,2020-01-20 00:10:00,53282,Completado,Pedro_83,M,Capital Federal
9022,2020-01-20 00:01:00,73775,Completado,Juan_6,M,Capital Federal
9022,2020-01-19 00:07:00,46835,Completado,Juan_6,M,Capital Federal
9022,2020-01-29 00:11:00,3665,Completado,Juan_6,M,Capital Federal
10315,2020-01-20 00:01:00,85688,Completado,Pedro_329,M,Capital Federal
10315,2020-01-10 00:04:00,10064,Completado,Pedro_329,M,Capital Federal
10315,2020-01-02 00:07:00,64309,Completado,Pedro_329,M,Capital Federal
10315,2020-01-09 00:08:00,16581,Completado,Pedro_329,M,Capital Federal
10315,2020-01-22 00:09:00,93258,Completado,Pedro_329,M,Capital Federal
10018,2020-01-20 00:01:00,3552,Completado,Juan_255,M,Buenos Aires
10018,2020-01-01 00:03:00,98166,Completado,Juan_255,M,Buenos Aires
10018,2020-01-22 00:10:00,46175,Completado,Juan_255,M,Buenos Aires
10117,2020-01-20 00:01:00,60993,Completado,Ana_280,F,Capital Federal
10117,2020-01-27 00:02:00,77539,Completado,Ana_280,F,Capital Federal
10117,2020-01-07 00:04:00,83518,Completado,Ana_280,F,Capital Federal
10117,2020-01-31 00:07:00,85030,Completado,Ana_280,F,Capital Federal
10117,2020-01-01 00:11:00,40829,Completado,Ana_280,F,Capital Federal
9202,2020-01-20 00:01:00,44535,Completado,Juan_51,M,Capital Federal
9202,2020-01-06 00:02:00,86390,Completado,Juan_51,M,Capital Federal
9202,2020-01-03 00:04:00,48332,Completado,Juan_51,M,Capital Federal
9202,2020-01-12 00:08:00,15814,Completado,Juan_51,M,Capital Federal
9202,2020-01-12 00:09:00,58559,Completado,Juan_51,M,Capital Federal
9103,2020-01-20 00:01:00,45542,Completado,Pedro_26,M,Capital Federal
9103,2020-01-23 00:03:00,50434,Completado,Pedro_26,M,Capital Federal
9103,2020-01-08 00:09:00,10383,Completado,Pedro_26,M,Capital Federal
9104,2020-01-20 00:01:00,80761,Completado,Romina_26,F,Cordoba
9104,2020-01-06 00:04:00,28040,Completado,Romina_26,F,Cordoba
9104,2020-01-29 00:05:00,31825,Completado,Romina_26,F,Cordoba
9104,2020-01-13 00:06:00,1684,Completado,Romina_26,F,Cordoba
9104,2020-01-27 00:06:00,74697,Completado,Romina_26,F,Cordoba
9104,2020-01-08 00:11:00,37101,Completado,Romina_26,F,Cordoba
9961,2020-01-21 00:01:00,55592,Completado,Ana_241,F,Buenos Aires
9961,2020-01-26 00:02:00,64559,Completado,Ana_241,F,Buenos Aires
9961,2020-01-23 00:08:00,64684,Completado,Ana_241,F,Buenos Aires
9961,2020-01-05 00:09:00,31947,Completado,Ana_241,F,Buenos Aires
9961,2020-01-16 00:09:00,59100,Completado,Ana_241,F,Buenos Aires
9961,2020-01-03 00:12:00,76733,Completado,Ana_241,F,Buenos Aires
9422,2020-01-21 00:01:00,26126,Completado,Juan_106,M,Capital Federal
9422,2020-01-16 00:03:00,66774,Completado,Juan_106,M,Capital Federal
9422,2020-01-25 00:05:00,63643,Completado,Juan_106,M,Capital Federal
9422,2020-01-20 00:07:00,59861,Completado,Juan_106,M,Capital Federal
9422,2020-01-29 00:10:00,85222,Completado,Juan_106,M,Capital Federal
10118,2020-01-21 00:01:00,21246,Completado,Juan_280,M,Capital Federal
10118,2020-01-04 00:02:00,36061,Completado,Juan_280,M,Capital Federal
10118,2020-01-29 00:03:00,72519,Completado,Juan_280,M,Capital Federal
10118,2020-01-13 00:05:00,40357,Completado,Juan_280,M,Capital Federal
10118,2020-01-20 00:06:00,53164,Completado,Juan_280,M,Capital Federal
10118,2020-01-21 00:09:00,92269,Completado,Juan_280,M,Capital Federal
9869,2020-01-21 00:01:00,79833,Completado,Ana_218,F,Capital Federal
9869,2020-01-26 00:02:00,79736,Completado,Ana_218,F,Capital Federal
9869,2020-01-29 00:02:00,67173,Completado,Ana_218,F,Capital Federal
9869,2020-01-21 00:04:00,2320,Completado,Ana_218,F,Capital Federal
9869,2020-01-02 00:06:00,65274,Completado,Ana_218,F,Capital Federal
9869,2020-01-17 00:07:00,71615,Completado,Ana_218,F,Capital Federal
9869,2020-01-01 00:10:00,25362,Completado,Ana_218,F,Capital Federal
9869,2020-01-17 00:10:00,93349,Completado,Ana_218,F,Capital Federal
9869,2020-01-22 00:10:00,96383,Completado,Ana_218,F,Capital Federal
9869,2020-01-26 00:11:00,43899,Completado,Ana_218,F,Capital Federal
10133,2020-01-21 00:01:00,88904,Completado,Ana_284,F,Buenos Aires
10133,2020-01-30 00:01:00,14281,Completado,Ana_284,F,Buenos Aires
10133,2020-01-02 00:03:00,12598,Completado,Ana_284,F,Buenos Aires
10133,2020-01-15 00:04:00,41428,Completado,Ana_284,F,Buenos Aires
10133,2020-01-08 00:05:00,77250,Completado,Ana_284,F,Buenos Aires
9844,2020-01-21 00:01:00,10359,Completado,Romina_211,F,Capital Federal
9844,2020-01-17 00:06:00,91323,Completado,Romina_211,F,Capital Federal
9844,2020-01-07 00:10:00,46540,Completado,Romina_211,F,Capital Federal
9097,2020-01-21 00:01:00,20938,Completado,Ana_25,F,Capital Federal
9097,2020-01-05 00:06:00,21857,Completado,Ana_25,F,Capital Federal
9858,2020-01-21 00:01:00,15133,Completado,Juan_215,M,Capital Federal
9858,2020-01-22 00:04:00,52704,Completado,Juan_215,M,Capital Federal
9858,2020-01-22 00:04:00,77643,Completado,Juan_215,M,Capital Federal
9858,2020-01-27 00:05:00,80494,Completado,Juan_215,M,Capital Federal
9967,2020-01-21 00:01:00,92044,Completado,Pedro_242,M,Capital Federal
9967,2020-01-13 00:02:00,31405,Completado,Pedro_242,M,Capital Federal
9967,2020-01-23 00:06:00,37159,Completado,Pedro_242,M,Capital Federal
9967,2020-01-02 00:08:00,84805,Completado,Pedro_242,M,Capital Federal
9967,2020-01-05 00:09:00,45794,Completado,Pedro_242,M,Capital Federal
9967,2020-01-25 00:09:00,38641,Completado,Pedro_242,M,Capital Federal
9967,2020-01-08 00:10:00,27471,Completado,Pedro_242,M,Capital Federal
9967,2020-01-12 00:10:00,40603,Completado,Pedro_242,M,Capital Federal
10049,2020-01-21 00:01:00,85608,Completado,Ana_263,F,Capital Federal
10049,2020-01-09 00:07:00,54874,Completado,Ana_263,F,Capital Federal
9076,2020-01-21 00:01:00,57825,Completado,Romina_19,F,Capital Federal
9076,2020-01-18 00:02:00,19977,Completado,Romina_19,F,Capital Federal
9076,2020-01-22 00:04:00,34950,Completado,Romina_19,F,Capital Federal
9076,2020-01-06 00:06:00,42788,Completado,Romina_19,F,Capital Federal
9076,2020-01-04 00:09:00,15936,Completado,Romina_19,F,Capital Federal
9076,2020-01-14 00:09:00,54752,Completado,Romina_19,F,Capital Federal
9076,2020-01-22 00:09:00,44002,Completado,Romina_19,F,Capital Federal
9076,2020-01-16 00:10:00,69591,Completado,Romina_19,F,Capital Federal
9076,2020-01-20 00:10:00,51609,Completado,Romina_19,F,Capital Federal
9444,2020-01-21 00:01:00,5992,Completado,Romina_111,F,Capital Federal
9444,2020-01-05 00:02:00,83488,Completado,Romina_111,F,Capital Federal
9444,2020-01-26 00:03:00,51871,Completado,Romina_111,F,Capital Federal
9444,2020-01-29 00:05:00,9775,Completado,Romina_111,F,Capital Federal
9444,2020-01-05 00:06:00,99991,Completado,Romina_111,F,Capital Federal
9444,2020-01-16 00:07:00,87130,Completado,Romina_111,F,Capital Federal
9444,2020-01-17 00:08:00,36684,Completado,Romina_111,F,Capital Federal
9444,2020-01-20 00:08:00,13380,Completado,Romina_111,F,Capital Federal
9690,2020-01-21 00:01:00,69677,Completado,Juan_173,M,Capital Federal
9690,2020-01-02 00:05:00,80421,Completado,Juan_173,M,Capital Federal
9690,2020-01-07 00:11:00,99112,Completado,Juan_173,M,Capital Federal
10107,2020-01-22 00:01:00,13712,Completado,Pedro_277,M,Capital Federal
10107,2020-01-29 00:03:00,50517,Completado,Pedro_277,M,Capital Federal
10107,2020-01-09 00:04:00,40217,Completado,Pedro_277,M,Capital Federal
10107,2020-01-21 00:05:00,81896,Completado,Pedro_277,M,Capital Federal
10107,2020-01-15 00:06:00,53526,Completado,Pedro_277,M,Capital Federal
10045,2020-01-22 00:01:00,78440,Completado,Ana_262,F,Santa Fe
10045,2020-01-12 00:02:00,30079,Completado,Ana_262,F,Santa Fe
10045,2020-01-03 00:04:00,94113,Completado,Ana_262,F,Santa Fe
10045,2020-01-06 00:04:00,13605,Completado,Ana_262,F,Santa Fe
10045,2020-01-29 00:09:00,40503,Completado,Ana_262,F,Santa Fe
10045,2020-01-03 00:10:00,2244,Completado,Ana_262,F,Santa Fe
10045,2020-01-31 00:10:00,53389,Completado,Ana_262,F,Santa Fe
10583,2020-01-22 00:01:00,33018,Completado,Pedro_396,M,Buenos Aires
10583,2020-01-27 00:03:00,55321,Completado,Pedro_396,M,Buenos Aires
10583,2020-01-21 00:10:00,3653,Completado,Pedro_396,M,Buenos Aires
10633,2020-01-22 00:01:00,73319,Completado,Ana_409,F,Cordoba
10633,2020-01-06 00:05:00,79334,Completado,Ana_409,F,Cordoba
10633,2020-01-19 00:05:00,59986,Completado,Ana_409,F,Cordoba
10633,2020-01-17 00:09:00,25006,Completado,Ana_409,F,Cordoba
10633,2020-01-18 00:09:00,92686,Completado,Ana_409,F,Cordoba
10443,2020-01-22 00:01:00,83238,Completado,Pedro_361,M,Capital Federal
10443,2020-01-16 00:02:00,37996,Completado,Pedro_361,M,Capital Federal
10443,2020-01-12 00:03:00,97229,Completado,Pedro_361,M,Capital Federal
10443,2020-01-24 00:05:00,42852,Completado,Pedro_361,M,Capital Federal
10443,2020-01-15 00:07:00,47237,Completado,Pedro_361,M,Capital Federal
10443,2020-01-02 00:08:00,42700,Completado,Pedro_361,M,Capital Federal
10443,2020-01-10 00:10:00,65986,Completado,Pedro_361,M,Capital Federal
10443,2020-01-02 00:11:00,91557,Completado,Pedro_361,M,Capital Federal
10443,2020-01-01 00:12:00,44550,Completado,Pedro_361,M,Capital Federal
10417,2020-01-22 00:01:00,41191,Completado,Ana_355,F,Buenos Aires
10417,2020-01-03 00:02:00,6145,Completado,Ana_355,F,Buenos Aires
10417,2020-01-29 00:06:00,96081,Completado,Ana_355,F,Buenos Aires
10417,2020-01-19 00:09:00,36721,Completado,Ana_355,F,Buenos Aires
10417,2020-01-22 00:09:00,18647,Completado,Ana_355,F,Buenos Aires
9646,2020-01-22 00:01:00,43850,Completado,Juan_162,M,Santa Fe
9646,2020-01-27 00:01:00,8777,Completado,Juan_162,M,Santa Fe
9646,2020-01-07 00:04:00,65377,Completado,Juan_162,M,Santa Fe
9646,2020-01-03 00:12:00,44526,Completado,Juan_162,M,Santa Fe
9564,2020-01-22 00:01:00,71353,Completado,Romina_141,F,Capital Federal
9564,2020-01-15 00:02:00,16405,Completado,Romina_141,F,Capital Federal
9564,2020-01-18 00:02:00,16627,Completado,Romina_141,F,Capital Federal
9564,2020-01-05 00:11:00,60232,Completado,Romina_141,F,Capital Federal
10436,2020-01-22 00:01:00,95129,Completado,Romina_359,F,Capital Federal
10436,2020-01-26 00:03:00,69263,Completado,Romina_359,F,Capital Federal
10436,2020-01-03 00:04:00,13161,Completado,Romina_359,F,Capital Federal
10436,2020-01-28 00:04:00,36012,Completado,Romina_359,F,Capital Federal
9584,2020-01-22 00:01:00,60655,Completado,Romina_146,F,Capital Federal
9584,2020-01-10 00:02:00,99693,Completado,Romina_146,F,Capital Federal
9584,2020-01-03 00:03:00,89360,Completado,Romina_146,F,Capital Federal
9584,2020-01-01 00:04:00,29504,Completado,Romina_146,F,Capital Federal
9584,2020-01-02 00:11:00,82319,Completado,Romina_146,F,Capital Federal
9282,2020-01-22 00:01:00,84327,Completado,Juan_71,M,Capital Federal
9282,2020-01-13 00:06:00,98580,Completado,Juan_71,M,Capital Federal
9282,2020-01-08 00:08:00,43859,Completado,Juan_71,M,Capital Federal
9282,2020-01-01 00:12:00,57597,Completado,Juan_71,M,Capital Federal
9411,2020-01-22 00:01:00,67885,Completado,Pedro_103,M,Capital Federal
9411,2020-01-03 00:04:00,93389,Completado,Pedro_103,M,Capital Federal
9411,2020-01-06 00:06:00,92041,Completado,Pedro_103,M,Capital Federal
9411,2020-01-08 00:08:00,28609,Completado,Pedro_103,M,Capital Federal
9411,2020-01-29 00:09:00,13265,Completado,Pedro_103,M,Capital Federal
9411,2020-01-20 00:11:00,4307,Completado,Pedro_103,M,Capital Federal
9411,2020-01-24 00:11:00,78808,Completado,Pedro_103,M,Capital Federal
9494,2020-01-22 00:01:00,15005,Completado,Juan_124,M,Capital Federal
9494,2020-01-29 00:01:00,79931,Completado,Juan_124,M,Capital Federal
9494,2020-01-08 00:03:00,67118,Completado,Juan_124,M,Capital Federal
9494,2020-01-13 00:03:00,65386,Completado,Juan_124,M,Capital Federal
9494,2020-01-06 00:05:00,88383,Completado,Juan_124,M,Capital Federal
9494,2020-01-07 00:07:00,60305,Completado,Juan_124,M,Capital Federal
9494,2020-01-16 00:08:00,43217,Completado,Juan_124,M,Capital Federal
9811,2020-01-22 00:01:00,78768,Completado,Pedro_203,M,Capital Federal
9811,2020-01-14 00:02:00,44617,Completado,Pedro_203,M,Capital Federal
9811,2020-01-18 00:04:00,1854,Completado,Pedro_203,M,Capital Federal
9811,2020-01-25 00:07:00,46476,Completado,Pedro_203,M,Capital Federal
9811,2020-01-31 00:07:00,11244,Completado,Pedro_203,M,Capital Federal
9811,2020-01-01 00:08:00,22481,Completado,Pedro_203,M,Capital Federal
9811,2020-01-02 00:08:00,37399,Completado,Pedro_203,M,Capital Federal
9811,2020-01-17 00:10:00,45752,Completado,Pedro_203,M,Capital Federal
9703,2020-01-22 00:01:00,90011,Completado,Pedro_176,M,Capital Federal
9703,2020-01-05 00:04:00,25718,Completado,Pedro_176,M,Capital Federal
9703,2020-01-05 00:06:00,59088,Completado,Pedro_176,M,Capital Federal
9703,2020-01-29 00:06:00,38297,Completado,Pedro_176,M,Capital Federal
9703,2020-01-11 00:08:00,78549,Completado,Pedro_176,M,Capital Federal
10517,2020-01-22 00:01:00,18276,Completado,Ana_380,F,Cordoba
10517,2020-01-14 00:03:00,58702,Completado,Ana_380,F,Cordoba
10517,2020-01-02 00:09:00,50611,Completado,Ana_380,F,Cordoba
10517,2020-01-21 00:09:00,29354,Completado,Ana_380,F,Cordoba
10517,2020-01-18 00:10:00,99337,Completado,Ana_380,F,Cordoba
10517,2020-01-03 00:12:00,86104,Completado,Ana_380,F,Cordoba
10645,2020-01-23 00:01:00,55184,Completado,Ana_412,F,Capital Federal
10645,2020-01-02 00:03:00,74119,Completado,Ana_412,F,Capital Federal
10645,2020-01-13 00:03:00,38455,Completado,Ana_412,F,Capital Federal
10645,2020-01-15 00:07:00,16414,Completado,Ana_412,F,Capital Federal
10615,2020-01-23 00:01:00,60704,Completado,Pedro_404,M,Capital Federal
10615,2020-01-24 00:08:00,77390,Completado,Pedro_404,M,Capital Federal
10615,2020-01-19 00:11:00,96781,Completado,Pedro_404,M,Capital Federal
10615,2020-01-22 00:11:00,58479,Completado,Pedro_404,M,Capital Federal
10609,2020-01-23 00:01:00,63899,Completado,Ana_403,F,Buenos Aires
10609,2020-01-05 00:02:00,38361,Completado,Ana_403,F,Buenos Aires
10609,2020-01-06 00:04:00,28235,Completado,Ana_403,F,Buenos Aires
10609,2020-01-05 00:05:00,69960,Completado,Ana_403,F,Buenos Aires
10609,2020-01-29 00:09:00,36255,Completado,Ana_403,F,Buenos Aires
10609,2020-01-13 00:11:00,65122,Completado,Ana_403,F,Buenos Aires
9508,2020-01-23 00:01:00,90620,Completado,Romina_127,F,Capital Federal
9508,2020-01-10 00:04:00,17540,Completado,Romina_127,F,Capital Federal
9508,2020-01-14 00:08:00,2320,Completado,Romina_127,F,Capital Federal
9145,2020-01-23 00:01:00,71679,Completado,Ana_37,F,Buenos Aires
9145,2020-01-07 00:03:00,23652,Completado,Ana_37,F,Buenos Aires
9145,2020-01-17 00:03:00,27459,Completado,Ana_37,F,Buenos Aires
9145,2020-01-21 00:05:00,4173,Completado,Ana_37,F,Buenos Aires
9145,2020-01-08 00:06:00,59645,Completado,Ana_37,F,Buenos Aires
9145,2020-01-17 00:08:00,89637,Completado,Ana_37,F,Buenos Aires
9145,2020-01-03 00:10:00,6969,Completado,Ana_37,F,Buenos Aires
9145,2020-01-11 00:11:00,24410,Completado,Ana_37,F,Buenos Aires
9873,2020-01-23 00:01:00,82870,Completado,Ana_219,F,Capital Federal
9873,2020-01-06 00:04:00,15550,Completado,Ana_219,F,Capital Federal
9873,2020-01-12 00:07:00,99018,Completado,Ana_219,F,Capital Federal
10141,2020-01-23 00:01:00,38045,Completado,Ana_286,F,Buenos Aires
10141,2020-01-22 00:04:00,76097,Completado,Ana_286,F,Buenos Aires
10141,2020-01-09 00:05:00,57077,Completado,Ana_286,F,Buenos Aires
10141,2020-01-10 00:06:00,62429,Completado,Ana_286,F,Buenos Aires
10141,2020-01-29 00:09:00,83025,Completado,Ana_286,F,Buenos Aires
9525,2020-01-23 00:01:00,49826,Completado,Ana_132,F,Capital Federal
9525,2020-01-04 00:06:00,76629,Completado,Ana_132,F,Capital Federal
9525,2020-01-13 00:06:00,85818,Completado,Ana_132,F,Capital Federal
9525,2020-01-28 00:07:00,70930,Completado,Ana_132,F,Capital Federal
9525,2020-01-13 00:10:00,71764,Completado,Ana_132,F,Capital Federal
9830,2020-01-23 00:01:00,74807,Completado,Juan_208,M,Capital Federal
9830,2020-01-16 00:04:00,83999,Completado,Juan_208,M,Capital Federal
9830,2020-01-09 00:06:00,51813,Completado,Juan_208,M,Capital Federal
9830,2020-01-27 00:10:00,21063,Completado,Juan_208,M,Capital Federal
9830,2020-01-08 00:12:00,84933,En Viaje,Juan_208,M,Capital Federal
9085,2020-01-23 00:01:00,5168,Completado,Ana_22,F,Capital Federal
9085,2020-01-21 00:02:00,54612,Completado,Ana_22,F,Capital Federal
9085,2020-01-31 00:07:00,57229,Completado,Ana_22,F,Capital Federal
10305,2020-01-23 00:01:00,45426,Completado,Ana_327,F,Capital Federal
10305,2020-01-20 00:04:00,6218,Completado,Ana_327,F,Capital Federal
10305,2020-01-30 00:05:00,38178,Completado,Ana_327,F,Capital Federal
10305,2020-01-01 00:11:00,63281,Completado,Ana_327,F,Capital Federal
9440,2020-01-23 00:01:00,64224,Completado,Romina_110,F,Capital Federal
9440,2020-01-17 00:04:00,95549,Completado,Romina_110,F,Capital Federal
9440,2020-01-26 00:05:00,99158,Completado,Romina_110,F,Capital Federal
9440,2020-01-08 00:07:00,42831,Completado,Romina_110,F,Capital Federal
9440,2020-01-06 00:08:00,72799,Completado,Romina_110,F,Capital Federal
9663,2020-01-23 00:01:00,15407,Completado,Pedro_166,M,Buenos Aires
9663,2020-01-21 00:03:00,85736,Completado,Pedro_166,M,Buenos Aires
9663,2020-01-30 00:03:00,94947,Completado,Pedro_166,M,Buenos Aires
9663,2020-01-09 00:04:00,99057,Completado,Pedro_166,M,Buenos Aires
9663,2020-01-28 00:06:00,57764,Completado,Pedro_166,M,Buenos Aires
9663,2020-01-20 00:08:00,45006,Completado,Pedro_166,M,Buenos Aires
9663,2020-01-23 00:11:00,41635,Completado,Pedro_166,M,Buenos Aires
9421,2020-01-23 00:01:00,4194,Completado,Ana_106,F,Capital Federal
9421,2020-01-03 00:03:00,97235,Completado,Ana_106,F,Capital Federal
9421,2020-01-01 00:06:00,19027,Completado,Ana_106,F,Capital Federal
9421,2020-01-13 00:06:00,93666,Completado,Ana_106,F,Capital Federal
9421,2020-01-01 00:07:00,75783,Completado,Ana_106,F,Capital Federal
9421,2020-01-21 00:07:00,83707,Completado,Ana_106,F,Capital Federal
9421,2020-01-30 00:09:00,62018,Completado,Ana_106,F,Capital Federal
9421,2020-01-04 00:11:00,51703,Completado,Ana_106,F,Capital Federal
9721,2020-01-23 00:01:00,15869,Completado,Ana_181,F,Capital Federal
9721,2020-01-24 00:02:00,16021,Completado,Ana_181,F,Capital Federal
9721,2020-01-22 00:04:00,14339,Completado,Ana_181,F,Capital Federal
9721,2020-01-26 00:04:00,10045,Completado,Ana_181,F,Capital Federal
9721,2020-01-30 00:04:00,21078,Completado,Ana_181,F,Capital Federal
9721,2020-01-13 00:05:00,5652,Completado,Ana_181,F,Capital Federal
9721,2020-01-21 00:05:00,53809,Completado,Ana_181,F,Capital Federal
9721,2020-01-20 00:06:00,67702,Completado,Ana_181,F,Capital Federal
9721,2020-01-18 00:09:00,52397,Completado,Ana_181,F,Capital Federal
9721,2020-01-28 00:10:00,43354,Completado,Ana_181,F,Capital Federal
9045,2020-01-23 00:01:00,20668,Completado,Ana_12,F,Capital Federal
9045,2020-01-18 00:05:00,18367,Completado,Ana_12,F,Capital Federal
9045,2020-01-29 00:07:00,51798,Completado,Ana_12,F,Capital Federal
9045,2020-01-20 00:09:00,4048,Completado,Ana_12,F,Capital Federal
10290,2020-01-24 00:01:00,99228,Completado,Juan_323,M,Buenos Aires
10290,2020-01-07 00:03:00,44151,Completado,Juan_323,M,Buenos Aires
10290,2020-01-26 00:07:00,36566,Completado,Juan_323,M,Buenos Aires
9302,2020-01-24 00:01:00,69269,Completado,Juan_76,M,Capital Federal
9302,2020-01-11 00:05:00,68539,Completado,Juan_76,M,Capital Federal
9302,2020-01-06 00:06:00,15096,Completado,Juan_76,M,Capital Federal
10385,2020-01-24 00:01:00,10788,Completado,Ana_347,F,Capital Federal
10385,2020-01-10 00:02:00,4711,Completado,Ana_347,F,Capital Federal
10385,2020-01-05 00:07:00,7617,Completado,Ana_347,F,Capital Federal
10385,2020-01-30 00:08:00,39307,Completado,Ana_347,F,Capital Federal
10385,2020-01-15 00:09:00,84236,Completado,Ana_347,F,Capital Federal
10385,2020-01-09 00:11:00,59578,Completado,Ana_347,F,Capital Federal
9740,2020-01-24 00:01:00,68819,Completado,Romina_185,F,Capital Federal
9740,2020-01-20 00:04:00,24717,Completado,Romina_185,F,Capital Federal
9740,2020-01-31 00:05:00,72513,Completado,Romina_185,F,Capital Federal
9740,2020-01-06 00:11:00,35054,Completado,Romina_185,F,Capital Federal
10047,2020-01-24 00:01:00,88167,Completado,Pedro_262,M,Capital Federal
